Nome;Descrizione;Tipo;Latitudine;Longitudine
Museo di civilt contadina arti e mestieri;Luoghi della cultura della provincia di Salerno;generici;40.6399;14.599607
Museo diocesano della Basilica del Crocifisso;Luoghi della cultura della provincia di Salerno;generici;40.649586;14.61165
Parco archeologico di Eleia-Velia;Luoghi della cultura della provincia di Salerno;generici;40.140053;15.185764
Museo archeologico di Atena Lucana;Luoghi della cultura della provincia di Salerno;generici;40.45549;15.5498
F.R.A.C. (Fondo regionale darte contemporanea);Luoghi della cultura della provincia di Salerno;generici;40.74876;14.771722
"Museo archeologico nazionale ""M. Gigante"" di Volcei";Luoghi della cultura della provincia di Salerno;generici;40.63242;15.370559
Parco archeologico urbano dell'antica Volcei;Luoghi della cultura della provincia di Salerno;generici;40.633724;15.374208
Museo-Antiquarium civico;Luoghi della cultura della provincia di Salerno;generici;40.568928;15.494223
Museo - Itinerario della Memoria e della Pace - Centro studi Giovanni Palatucci;Luoghi della cultura della provincia di Salerno;generici;40.656906;15.149287
Area archeologica del Santuario di Hera alla Foce del Sele;Luoghi della cultura della provincia di Salerno;generici;40.485703;14.968829
Musei nei percorsi del Gran Tour;Luoghi della cultura della provincia di Salerno;generici;40.424816;15.07697
Museo narrante del Santuario di Hera Argiva alla foce del Sele;Luoghi della cultura della provincia di Salerno;generici;40.492283;14.988241
Parco Archeologico di Paestum - Area archeologica;Luoghi della cultura della provincia di Salerno;generici;40.423573;15.006431
Parco Archeologico di Paestum - Museo archeologico;Luoghi della cultura della provincia di Salerno;generici;40.4401;15.008449
Museo della cultura e civilt contadina di Castel San Lorenzo;Luoghi della cultura della provincia di Salerno;generici;40.41667;15.230544
Museo di arte sacra di Castellabate;Luoghi della cultura della provincia di Salerno;generici;40.282585;14.957445
Biblioteca statale del Monumento nazionale Badia di Cava dei Tirreni;Luoghi della cultura della provincia di Salerno;generici;40.683243;14.693298
Biblioteca Statale del Monumento Nazionale della Badia di Cava;Luoghi della cultura della provincia di Salerno;generici;40.68317;14.693431
Complesso monumentale della Badia di Cava dei Tirreni;Luoghi della cultura della provincia di Salerno;generici;40.683243;14.693298
Museo dellAbbazia della SS. Trinit ;Luoghi della cultura della provincia di Salerno;generici;40.683216;14.693392
Museo nazionale della SS. Trinit;Luoghi della cultura della provincia di Salerno;generici;40.683216;14.693392
Antiquarium di Palinuro;Luoghi della cultura della provincia di Salerno;generici;40.035;15.28686
Museo naturalistico - Fondazione Iridia ;Luoghi della cultura della provincia di Salerno;generici;40.43758;15.379452
Area archeologica  di Eboli;Luoghi della cultura della provincia di Salerno;generici;40.615334;15.058759
Museo archeologico nazionale di Eboli e della media valle del Sele;Luoghi della cultura della provincia di Salerno;generici;40.61894;15.0562
"Fototeca ""I segni del tempo""";Luoghi della cultura della provincia di Salerno;generici;40.373405;15.243548
Museo della civilt contadina ed artigiana;Luoghi della cultura della provincia di Salerno;generici;40.37517;15.24099
Saloni comunali;Luoghi della cultura della provincia di Salerno;generici;40.37458;15.240759
"Scuola elementare ""M. de Augustinis""";Luoghi della cultura della provincia di Salerno;generici;40.37351;15.244364
Ecomuseo del fiordo di furore;Luoghi della cultura della provincia di Salerno;generici;40.61883;14.55316
Museo paleontologico di Magliano Vetere;Luoghi della cultura della provincia di Salerno;generici;40.347363;15.236617
"Museo d'arte sacra ""Don Clemente Confalone """;Luoghi della cultura della provincia di Salerno;generici;40.649994;14.638994
Area archeologica di Minori;Luoghi della cultura della provincia di Salerno;generici;40.65004;14.626561
Museo della civilt contadina di Moio della Civitella;Luoghi della cultura della provincia di Salerno;generici;40.24821;15.269482
Museo della civilt contadina del Cilento;Luoghi della cultura della provincia di Salerno;generici;40.234573;14.983293
Museo civico di Montesano sulla Marcellana;Luoghi della cultura della provincia di Salerno;generici;40.270275;15.723381
Museo etnografico di Morigerati;Luoghi della cultura della provincia di Salerno;generici;40.1396;15.554161
MUDIF- Museo della fotografia;Luoghi della cultura della provincia di Salerno;generici;40.75502;14.639957
Museo archeologico provinciale dellAgro Nocerino;Luoghi della cultura della provincia di Salerno;generici;40.746094;14.642815
Museo diocesano di Nocera Inferiore;Luoghi della cultura della provincia di Salerno;generici;40.746094;14.642815
Area archeologica del teatro ellenistico-romano di Nocera Superiore;Luoghi della cultura della provincia di Salerno;generici;40.719093;14.692736
Area archeologica della necropoli monumentale di et romana di Nocera Superiore;Luoghi della cultura della provincia di Salerno;generici;40.75044;14.681506
Museo archeologico provinciale dellAlta Valle del Sele;Luoghi della cultura della provincia di Salerno;generici;40.691425;15.230963
"Casa museo ""Joe Petrosino"" Padula-New York-Palermo Vita e morte di un detective";Luoghi della cultura della provincia di Salerno;generici;40.337982;15.655945
Certosa di San Lorenzo;Luoghi della cultura della provincia di Salerno;generici;40.332;15.641166
Museo archeologico provinciale della Lucania occidentale;Luoghi della cultura della provincia di Salerno;generici;40.332;15.641166
Museo Alfonsiano;Luoghi della cultura della provincia di Salerno;generici;40.742607;14.611231
"Museo della tammorra e della tradizione Madonna del Carmelo detta ""delle galline""";Luoghi della cultura della provincia di Salerno;generici;40.74194;14.614594
Tommaso M. Fusco;Luoghi della cultura della provincia di Salerno;generici;40.74733;14.61464
Complesso museale dello Spirito Santo;Luoghi della cultura della provincia di Salerno;generici;40.728867;14.757097
"Museo Agricolo e Artigiano della Civilt Contandina ""Come vivevamo""";Luoghi della cultura della provincia di Salerno;generici;40.266308;15.017566
Museo vichiano;Luoghi della cultura della provincia di Salerno;generici;40.266308;15.017566
MIDA - Musei Integrati dellAmbiente;Luoghi della cultura della provincia di Salerno;generici;40.544704;15.44987
"Museo civico ""Insteia Polla"", Rassegna permanente delle antiche vestiture pollesi";Luoghi della cultura della provincia di Salerno;generici;40.51813;15.498926
Museo Vivo del Mare;Luoghi della cultura della provincia di Salerno;generici;40.175068;15.084884
Museo archeologico nazionale di Pontecagnano ;Luoghi della cultura della provincia di Salerno;generici;40.639904;14.878632
Parco archeologico urbano dellantica Picentia;Luoghi della cultura della provincia di Salerno;generici;40.643444;14.884121
Museo del corallo di Ravello;Luoghi della cultura della provincia di Salerno;generici;40.649406;14.611666
Museo del Duomo Ravello;Luoghi della cultura della provincia di Salerno;generici;40.657475;14.614004
Antiquarium di Roccagloriosa;Luoghi della cultura della provincia di Salerno;generici;40.108517;15.431123
"Dipartimento di discipline storiche ""E. Lepore""";Luoghi della cultura della provincia di Salerno;generici;40.400333;15.347203
Museo della civilt contadina di Roscigno;Luoghi della cultura della provincia di Salerno;generici;40.422916;15.310375
"Museo sacro ""S. Nicola di Bari""";Luoghi della cultura della provincia di Salerno;generici;40.400093;15.345941
Antiquarium di Sala Consilina;Luoghi della cultura della provincia di Salerno;generici;40.401917;15.590801
Archivio di Stato di Salerno;Luoghi della cultura della provincia di Salerno;generici;40.68094;14.758151
Area archeologica di Fratte;Luoghi della cultura della provincia di Salerno;generici;40.677956;14.765912
Collezione ceramiche Alfonso Tafuri;Luoghi della cultura della provincia di Salerno;generici;40.687378;14.749177
Museo archeologico provinciale di Salerno;Luoghi della cultura della provincia di Salerno;generici;40.679443;14.761917
Museo citt creativa;Luoghi della cultura della provincia di Salerno;generici;40.704784;14.80449
Museo della Badia di Cava dei Tirreni;Luoghi della cultura della provincia di Salerno;generici;40.68244;14.768096
Museo delle ceramiche del castello medievale di Arechi;Luoghi della cultura della provincia di Salerno;generici;40.687622;14.74452
"Museo diocesano ""S. Matteo""";Luoghi della cultura della provincia di Salerno;generici;40.680885;14.760416
Museo Roberto Papi;Luoghi della cultura della provincia di Salerno;generici;40.681236;14.756007
Museo virtuale della scuola medica salernitana;Luoghi della cultura della provincia di Salerno;generici;40.67912;14.759477
Orto botanico Giardino della Minerva;Luoghi della cultura della provincia di Salerno;generici;40.681202;14.75397
Pinacoteca provinciale di Salerno;Luoghi della cultura della provincia di Salerno;generici;40.678997;14.76001
Seminario arcivescovile di Salerno;Luoghi della cultura della provincia di Salerno;generici;40.680855;14.760514
Museo archeologico nazionale della Valle del Sarno;Luoghi della cultura della provincia di Salerno;generici;40.811913;14.622658
Palazzo Capua;Luoghi della cultura della provincia di Salerno;generici;40.812344;14.621747
Teatro ellenistico-romano di Sarno;Luoghi della cultura della provincia di Salerno;generici;40.8178;14.5802
Museo della civilt contadina di Serre-Nerpol;Luoghi della cultura della provincia di Salerno;generici;40.581284;15.183941
Museo delle arti e tradizioni contadine e popolari;Luoghi della cultura della provincia di Salerno;generici;40.3797;15.532487
Museo delle erbe;Luoghi della cultura della provincia di Salerno;generici;40.3797;15.532487
"Museo diocesano ""San Pietro""";Luoghi della cultura della provincia di Salerno;generici;40.378548;15.541142
Museo diocesano di Vallo della Lucania;Luoghi della cultura della provincia di Salerno;generici;40.227512;15.264797
Palazzo civico delle arti;museo storico;musei;40.35079;14.985099
ANTIQUARIUM DI PALINURO;museo storico;musei;40.036624;15.288243
ANTIQUARIUM_Laurino;museo storico;musei;40.337745;15.336563
Museo Roccagloriosa;museo storico;musei;40.108616;15.430832
MUSEO DELLE CERAMICHE DEL CASTELLO MEDIEVALE DI ARECHI;museo storico;musei;40.682404;14.756838
Museo Archeologico Provinciale di Salerno;museo storico;musei;40.679399;14.761875
Museo Archeologico Provinciale dellAlta Valle del Sele;museo storico;musei;40.691344;15.231401
Museo Archeologico Provinciale della Lucania Occidentale;museo storico;musei;40.338097;15.651638
Museo Archeologico Provinciale dellAgro Nocerino;museo storico;musei;40.746176;14.645706
MUSEO DELLE ERBE;museo storico;musei;40.380259;15.541682
ECOMUSEO DEL FIORDO DI FURORE;museo storico;musei;40.6191;14.553684
Orto Botanico Giardino della Minerva;museo storico;musei;40.681206;14.753976
MIdA - Musei Integrati dell'Ambiente;museo storico;musei;40.536144;15.455053
Museo Naturalistico - Fondazione IRIDIA;museo storico;musei;40.437614;15.379411
"Museo ""Roberto Papi""   Collezione di Storia della Medicina e Strumentazione Chirurgica";museo storico;musei;40.681242;14.756009
Museo Vivo del Mare;museo storico;musei;40.175064;15.08488
MUSEO DELLA CIVILT CONTADINA_ Roscigno;museo storico;musei;40.422896;15.310248
MUSEO DELLA CIVILT CONTADINA_ Serre;museo storico;musei;40.580998;15.183403
MUSEO DELLE ARTI E TRADIZIONI CONTADINE E POPOLARI;museo storico;musei;40.380261;15.541693
MUSEO DELLA CIVILT CONTADINA ED ARTIGIANA DI FELITTO;museo storico;musei;40.374806;15.241116
MUSEO CASA CONTADINA;museo storico;musei;40.189086;15.109452
MUSEO DELLA CIVILT CONTADINA_ Moio della Civitella;museo storico;musei;40.24548;15.269309
MUSEO DEL GIOCATTOLO POVERO;museo storico;musei;40.140204;15.325901
MUSEO DELLA CIVILT CONTADINA DEL CILENTO;museo storico;musei;40.231491;15.005414
Museo Etnografico di Morigerati;museo storico;musei;40.139599;15.554162
"Casa Museo ""Joe Petrosino""- Padula-New York-Palermo vita e morte di un detective";museo storico;musei;40.341041;15.659181
"Museo Civico ""Insteia Polla"", Rassegna Permanente delle Antiche Vestiture Pollesi";museo storico;musei;40.51258;15.493484
Museo Civico Etnoantropologico Montesano sulla Marcellana;museo storico;musei;40.276239;15.702289
Museo della Cultura e Civilt Contadina;museo storico;musei;40.418326;15.226954
Museo - Itinerario della Memoria e della Pace - Centro Studi Giovanni Palatucci;museo storico;musei;40.66945;15.101228
Museo di Civilt Contadina Arti e Mestieri;museo storico;musei;40.640547;14.598716
MOA - Museum of Operation Avalanche;museo storico;musei;40.622414;15.056671
MUSEO SACRO 'S. NICOLA DI BARI';museo storico;musei;40.400135;15.345934
MUSEO DIOCESANO_Nocera Inferiore;museo storico;musei;40.738334;14.651741
MUSEO MADONNA DEL CARMELO Detta 'DELLE GALLINE';museo storico;musei;40.740902;14.618814
MUSEO DEL CORALLO;museo storico;musei;40.649589;14.61165
Museo dell'Opera del Duomo RAVELLO;museo storico;musei;40.649591;14.611645
"Museo Diocesano ""San Pietro""";museo storico;musei;40.378868;15.54196
"Museo della Storia Socio-Religiosa del Cilento Antico - ""Eleousa""";museo storico;musei;40.219235;15.038534
MuDiF- Museo Didattico della Fotografia;museo storico;musei;40.75519;14.639944
Museo Citt Creativa;museo storico;musei;40.704796;14.804498
Museo dellAbbazia della SS. Trinit;museo storico;musei;40.682037;14.691871
"Museo Diocesano ""S. Matteo""";museo storico;musei;40.68075;14.760091
Complesso Museale dello Spirito Santo;museo storico;musei;40.728127;14.757425
Pinacoteca Provinciale di Salerno;museo storico;musei;40.679009;14.760011
Museo Provinciale della Ceramica;museo storico;musei;40.669049;14.716946
Collezione Ceramiche Alfonso Tafuri;museo storico;musei;40.680054;14.75937
Museo Diocesano di Vallo della Lucania;museo storico;musei;40.227514;15.264778
Museo di Arte Sacra_Castellabate;museo storico;musei;40.278709;14.951414
F.R.A.C. (Fondo Regionale d'Arte Contemporanea);museo storico;musei;40.749181;14.775133
"Museo d'Arte Sacra ""Don Clemente Confalone""";museo storico;musei;40.650462;14.640201
Museo Paestum nei Percorsi del Grand Tour;museo storico;musei;40.425568;15.078301
